period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
01-07-2017,31-07-2017,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,239491,0.004562509,0.05875495,246275,-0.020641304,0.047210097,203,-0.002240617,0.039148445,212,-0.009364723,0.046071973,64495,-0.15320103,0.004267321,71618,-0.092158989,-0.01900791,72762,-0.125798371,-0.008869587,169188,-0.009836283,-0.128002421,2.623283563,0.379822424,-0.397915142,34,0,-5,0.985002616,-0.000607583,0.004713148,0.253429091,-0.009027847,0.032793995,0.100648237,0.001366257,-0.002432101,0.363310039,-0.021846502,0.065472158,,,16-12-2024 14:09
01-10-2021,31-10-2021,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,380383,0.00646187,0.135876343,382948,-0.00557378,0.131833152,210,0.004833986,0.178233,211,-0.002737678,0.135137188,597819,-0.041690204,-0.09830483,665677,-0.000309529,-0.062666579,609719,-0.08197427,-0.091076994,889554,-0.050326879,-0.175383881,1.487997243,-0.01353239,-0.139087039,21,2,-8,1.008076193,-0.002751963,0.01257319,0.461831029,-0.020166704,0.110345948,0.118931089,-0.006613909,-0.002432178,0.514144052,-0.008471224,0.03271022,,,16-12-2024 14:09
01-09-2016,30-09-2016,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,232664,0.010836767,0.072867004,243009,0.031985622,0.069175551,144,0.000565026,0.041411275,151,0.028589529,0.06025093,48033,-0.092444553,0.091504801,50419,-0.110517534,0.02139312,54784,-0.029178209,0.030171676,136491,0.009232406,-0.071242585,2.841597063,0.28628188,-0.497936798,40,3,-4,0.985134059,-0.001204323,0.00314714,0.237948788,-0.007759663,0.018456175,0.101366497,-0.002917919,-0.014163598,0.274923466,-0.005156385,0.051824446,,,16-12-2024 14:09
01-03-2017,31-03-2017,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,231805,0.042652427,0.086402049,252831,0.014160857,0.075377836,196,0.041196304,0.067471555,213,0.025200066,0.073358957,62552,0.438267463,0.136255749,79546,0.261871928,-0.00637822,85059,0.257913117,0.002846962,163330,0.033163053,-0.142961823,2.611083267,-1.023808726,-0.850674273,42,-9,-8,0.980091603,0.004367855,0.003195389,0.216934771,0.02618494,0.010956759,0.09616382,0.004484509,-0.005022902,0.394362722,0.019721265,0.074372735,,,16-12-2024 14:09
01-06-2012,30-06-2012,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,177790,0.026220325,0.055822349,177746,0.009907993,0.030216219,113,0.016534413,0.022632548,115,0.017256815,0.012802839,38400,0.040572911,0.07516483,44741,-0.000768409,0.078134017,45466,-0.034214407,-0.06076932,153647,-0.016515933,-0.253013784,4.001209521,-0.232260424,-1.757879016,60,-4,-19,0.975434121,0.002024252,0.013496384,0.212314694,0.004465491,0.050148864,0.067699027,0.002576681,-0.017698582,0.140435761,-0.008718611,0.051052545,,,16-12-2024 14:09
01-09-2022,30-09-2022,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,404787,-0.008778916,0.071173826,412624,0.019570677,0.070987417,223,-0.009892421,0.070726471,226,0.014182163,0.06801236,502597,-0.098867401,-0.212544663,509171,-0.169028466,-0.255622475,569154,-0.083716923,-0.166488443,1245260,0.016874822,0.277155367,2.477650887,0.282009954,0.950006353,32,6,13,0.992524356,-0.006405803,-0.017860337,0.320806292,-0.056173658,-0.158966169,0.204118179,0.00301084,0.079138332,0.386944232,-0.025100605,-0.133044434,,,16-12-2024 14:09
01-03-2017,31-03-2017,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,257982,0.041673035,0.078284048,289244,0.041281288,0.071970909,139,0.034195534,0.077423551,149,0.021913407,0.061831575,518302,0.451040321,0.098046418,680898,0.282037325,-0.025884464,750732,0.348306881,0.016993929,1477750,0.054251666,-0.114421285,2.851134361,-1.073081319,-0.684043054,50,-10,-10,0.981659441,0.004326533,0.003100115,0.237789181,0.028613175,0.014256992,0.108489589,0.006864216,-0.003602214,0.38803219,0.037815593,0.06525957,,,16-12-2024 14:09
01-07-2014,31-07-2014,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,235309,-0.002647759,0.03810914,239845,-0.024366567,0.050572734,119,0.006973423,0.049750661,121,-0.009752267,0.046818083,417005,-0.013018865,-0.02450925,443674,-0.099326772,-0.062204121,534752,-0.039145743,0.036390169,1689254,0.043441777,0.063931761,4.050916526,0.219195124,0.336738845,47,-2,-7,0.976993995,-0.000890662,-0.003182724,0.209878724,-0.008044539,-0.035771153,0.093453881,-0.000899827,0.029554425,0.192164489,-0.010369682,0.015490304,,,16-12-2024 14:09
01-10-2020,31-10-2020,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,348572,0.006564675,0.155590191,350399,-0.002081299,0.144724185,172,0.010467834,0.115222659,179,0.009944337,0.139211926,527575,0.017891041,0.243949116,563141,-0.033655328,0.176798897,520252,-0.01795499,0.10741462,790071,-0.037958948,-0.369062649,1.497552123,-0.086938357,-1.455005113,28,-1,-16,0.996900163,0.001012657,0.015212373,0.369128036,0.010102,0.14384437,0.118934104,0.005530629,-0.057815325,0.491648018,0.001389967,0.179748102,,,16-12-2024 14:09
01-03-2015,31-03-2015,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,224955,0.045791993,0.069043964,251637,0.012182605,0.065125945,122,0.036706426,0.060045485,132,0.008670465,0.054314857,446056,0.371287961,0.169414566,627180,0.306629624,0.265897932,691110,0.344294359,0.089000657,1755041,0.037647748,-0.008871433,3.934572826,-1.265103417,-0.707758076,67,-9,-4,0.975005929,0.004466256,0.002514351,0.200775321,0.020019321,-0.000189356,0.098096712,0.014647653,0.031706803,0.265135768,0.035039601,0.028282683,,,16-12-2024 14:09
01-01-2014,31-01-2014,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,200391,-0.053226806,0.106994418,221100,0.124039203,0.107563913,112,-0.028923542,0.10835815,121,0.092004667,0.104483453,293857,-0.258441994,-0.014249258,385945,-0.033062066,-0.015895852,468405,0.554340781,-0.024622115,1665954,0.010153593,0.019554031,5.669251869,1.507430197,0.187963909,76,7,-4,0.968599134,-0.002313239,-1.12E-05,0.184603389,-0.007280938,-0.026115534,0.062608209,-0.029554713,0.003584909,0.159473779,0.050705899,-0.000275657,,,16-12-2024 14:09
01-12-2017,31-12-2017,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,271728,0.005469569,0.06801106,264127,-0.035676148,0.072830537,146,-0.007418653,0.068045094,145,-0.031245048,0.076059375,483679,0.00610813,0.001427001,418715,-0.171222126,-0.004563428,318935,-0.287492255,-0.014749997,1249203,-0.120717557,-0.094457168,2.582711975,-0.372524463,-0.273472642,51,4,-4,0.980272773,-0.000839567,0.003254375,0.213233607,-0.012124572,0.011003443,0.077787981,-0.037147836,-0.00259804,0.246258565,-0.028748023,0.029056825,,,16-12-2024 14:09
01-02-2018,28-02-2018,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,268770,0.016082259,0.08614741,301477,0.045077356,0.08402656,146,0.007626715,0.082809291,159,0.028805751,0.086957164,371935,0.032351734,0.017681363,531294,0.062172993,-0.021556113,566500,0.11959536,-0.004944041,1315474,0.033297754,-0.086263277,3.536835498,0.003238097,-0.402342471,53,-1,-7,0.981077566,0.00275306,0.004143307,0.228049583,0.017249427,0.018553327,0.102606669,-0.003500449,0.00160766,0.376667252,0.07410578,0.02712084,,,16-12-2024 14:09
01-04-2013,30-04-2013,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,199391,0.031230223,0.120758879,226527,0.042875875,0.136154859,109,0.033739659,0.10548329,119,0.025174789,0.103651679,456937,0.095964073,0.136175907,576308,0.07996406,0.132722967,694859,0.137047143,0.130264688,1850574,0.050120704,-0.145371133,4.049950123,-0.176801919,-1.334206593,61,-10,-19,0.976953238,0.003416673,0.011806921,0.240438091,0.013636006,0.049316341,0.051056575,0.003958337,-0.00514849,0.231758202,0.012301126,0.071578501,,,16-12-2024 14:09
01-06-2024,30-06-2024,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,375931.4204,0.011086299,0.030737783,379530.7432,-0.005308425,0.03249146,231.0390907,0.005009354,0.027368083,235.0434227,-0.001851998,0.03418644,42635.34821,-0.013198122,0.0058408,47937.09067,0.023808972,0.001485384,53401.24008,-0.013547764,0.088476109,110184.7395,0.01414248,0.33501429,2.615582976,0.059960697,0.668263017,37.76927769,0,4,0.99496972,0.000395633,-0.004644553,0.298116048,-0.00194314,-0.050550136,0.164436241,-0.004895825,0.043874795,0.406803102,0.003346945,-0.070156572,,,16-12-2024 00:00
01-11-2019,30-11-2019,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,272950.1185,0.008968001,0.07562518,278752.5949,0.011854173,0.052318861,166.7412963,0.012027088,0.072743276,169.9502785,0.01242866,0.043531243,50032.54512,0.008209427,0.059488256,60191.97752,0.029787067,0.156969732,59756.27052,-0.001786146,0.060877073,123476.5543,-0.012674073,0.017062884,2.472462215,-0.04239099,-0.096233882,39.15727314,1,2,0.989630778,0.000921508,0.001675292,0.251846473,0.00417932,0.00491263,0.126002395,-0.001622295,-0.010327468,0.382638126,-0.001555454,0.005373767,,,16-12-2024 00:00
01-07-2018,31-07-2018,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,280770.4016,0.000485961,0.056012503,294837.6218,-0.000895627,0.057850304,152.3578571,0.000253757,0.064212366,157.2118943,-0.000643364,0.062160314,526503.0825,0.003499653,0.003589223,602919.0308,0.007093182,-0.009484398,628083.4823,-0.014581576,0.03426031,1517762.581,-0.003573305,-0.032999999,2.847593516,-0.016449601,-0.099648621,40.45574695,0,-4,0.982921921,-7.87E-05,0.000911056,0.249334004,-0.006640211,0.003579615,0.142172084,0.002666894,0.021647077,0.350836684,-0.006785648,0.017945489,,,16-12-2024 00:00
01-11-2021,30-11-2021,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,314437.4172,0.016435196,0.107771203,324990.3367,0.006603495,0.097791224,280.2032947,0.014192942,0.14103132,293.6416979,0.006470196,0.118119307,71960.56328,0.038238343,0.02553687,78210.05454,-0.010528815,0.019807733,72479.90637,-0.043199351,-0.078257486,111865.6506,-0.052797487,-0.349826042,1.609777391,-0.078146693,-0.971859642,27.65151327,0,-8,1.000831371,0.001192064,0.013279266,0.388480617,0.013220215,0.140062067,0.083867007,-0.00338423,-0.033161926,0.533152886,0.029952388,0.107006478,,,16-12-2024 00:00
01-03-2024,31-03-2024,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,420236.1453,-0.002728687,0.048402091,430495.722,0.004086989,0.039862417,232.9397812,-0.000641845,0.059026373,238.5228405,0.006901446,0.048348452,408144.3279,-0.000996415,-0.026883036,474101.7724,-0.002775096,9.36E-05,515963.5882,-0.018655737,0.105151572,1126938.501,-0.002004737,0.135402633,2.747854089,0.295618406,0.381396176,37.12152897,0,-4,0.992339188,3.77E-06,0.003661061,0.299694415,-0.000818601,0.015475968,0.173821141,0.004278501,0.015046178,0.394671176,-0.004383684,-0.000639102,,,16-12-2024 00:00
01-07-2016,31-07-2016,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,227871.026,0.009026772,0.047219108,235982.6099,0.004747571,0.0671259,142.1352,0.004818864,0.038956807,146.4350718,0.005583487,0.054549286,44618.65881,-0.021934893,0.036514103,52973.66556,-0.042778365,0.013235338,54768.30059,0.014998427,0.052521704,129496.5209,-0.010390236,-0.065687256,2.859836797,-0.02888763,-0.306230125,42.51797791,1,-6,0.983210821,0.001282976,0.003063646,0.230087648,0.001931729,0.018581453,0.095572468,-0.000371495,-0.004489809,0.277247596,0.018697969,0.051584792,,,16-12-2024 00:00
01-10-2017,31-10-2017,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,246259,0.006602343,0.059653445,250103,-0.035153121,0.048944044,153,-0.007117858,0.05656911,154,-0.031228404,0.042829457,46843,-0.026766247,0.069472299,54619,0.102303958,0.159708643,53046,-0.025915385,0.105653286,119741,-0.033503556,-0.083958169,2.556215638,-0.017819015,-0.428147872,36,0,-7,0.987148873,-0.000813479,0.003905814,0.245762562,-0.008293461,0.018847822,0.104762337,0.005651717,0.002502231,0.297262314,-0.015491713,0.03132905,,,16-12-2024 14:09
01-07-2024,31-07-2024,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,437241,-0.009576692,0.039083702,434955,-0.025121655,0.02903579,240,0.000653553,0.042604955,242,-0.008889779,0.040263085,473248,0.027450534,0.067608262,513144,-0.006866054,0.007762371,565467,-0.041865088,0.058742797,1262564,0.009549585,0.266859039,2.667867064,-0.047305602,0.41960042,34,2,5,0.996213076,-0.002762046,-0.005234786,0.331249292,-0.019199332,-0.049933081,0.195458023,0.015453197,0.041305132,0.395545355,-0.041397749,-0.074268646,,,16-12-2024 14:09
01-07-2016,31-07-2016,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,254987.8242,0.005833507,0.066802046,271485.2657,0.004434829,0.066529118,129.6709373,0.007779758,0.067337355,135.2699262,0.008495407,0.069140871,393768.0244,-0.011138388,0.017870251,480924.5581,-0.04049252,0.005337266,477068.2895,0.003550674,-0.007922238,1380620.795,-0.007880835,-0.08819843,3.490568008,0.01767211,-0.380114185,53.11013979,0,-4,0.979339486,0.000881967,0.003271454,0.231664964,0.00288935,0.019011472,0.127384131,-0.001505808,0.001822212,0.284498979,0.014004637,0.041666349,,,16-12-2024 00:00
01-06-2015,30-06-2015,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,202043.1575,-0.00433297,0.060471076,215158.5331,-0.000450415,0.062143355,175.7683102,0.010974347,0.069022822,182.9538389,-0.001026748,0.044106887,55840.264,0.007499603,0.066725205,67550.73877,0.005587436,0.076783232,69506.65227,-0.0290082,0.041637044,206762.7122,-0.01772923,-0.019270204,3.73442289,-0.069243267,-0.405173001,50.50216504,-2,-5,0.973821194,0.001473486,0.003639888,0.187475916,0.011115486,0.017787356,0.099971052,-0.001504882,0.018475049,0.24303646,0.007115924,0.040224253,,,16-12-2024 00:00
01-08-2016,31-08-2016,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,228469.8177,0.002627766,0.049882452,238028.8327,0.008671074,0.072726958,142.6725602,0.003780627,0.046526427,147.1827365,0.005105776,0.057677719,45279.0269,0.014800268,0.057288354,52027.86597,-0.017854147,0.007681695,51551.54801,-0.058733839,-0.02746117,127824.689,-0.012910246,-0.078854611,2.856241482,-0.003595315,-0.429855604,42.85762552,0,-3,0.985123255,0.001912434,0.004196019,0.239316381,0.009228733,0.023407799,0.09167536,-0.003897108,-0.009246221,0.288647424,0.011399828,0.050388681,,,16-12-2024 00:00
01-07-2022,31-07-2022,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,423236.2456,-0.012865594,0.074208775,431778.2935,-0.001693267,0.094839635,218.1372442,-0.01868782,0.097878549,220.6366421,0.000661736,0.099710102,374028.7129,-0.031395953,-0.177225119,415747.251,-0.025133026,-0.166672542,474458.7623,-0.042153833,-0.070772812,842837.5038,0.090933042,0.415072294,2.253945309,0.196080247,0.89774121,27.40810777,2,5,1.00568728,-0.010021599,-0.015039359,0.417141883,-0.05023677,-0.091541444,0.177680281,0.02007599,0.086706828,0.44373702,-0.046449546,-0.122863219,,,16-12-2024 00:00
01-09-2017,30-09-2017,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,268633,-0.010490098,0.062153176,284400,0.039595878,0.059275384,147,-0.002112739,0.070878539,153,0.035326519,0.059272268,531007,-0.148749198,-0.030984396,566698,-0.150609482,-0.036583101,590566,-0.131066114,-0.039242578,1656597,-0.014660067,-0.08971685,3.119727574,0.424545423,-0.201288201,42,3,-5,0.982882412,-0.001699784,0.002920863,0.244323719,-0.013877074,0.019181104,0.134609764,-0.007407695,0.002087846,0.304029801,-0.025394157,0.027532079,,,16-12-2024 14:09
01-01-2016,31-01-2016,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,230823,0.002329937,0.097161448,245362,0.129714841,0.102408377,106,-0.050686582,0.124672331,118,0.139626893,0.097869958,8047,-0.250755514,0.046572091,10385,-0.087803838,0.030030728,11541,0.297893981,-0.040128203,44899,-0.021166035,-0.088771603,5.57917404,1.30861791,-0.828668229,61,2,-14,0.95126874,-0.000638103,0.000928419,0.19257273,-0.006193588,0.000947731,0.081721882,0.009024538,0.019516996,0.186479318,0.015836247,0.016250269,,,16-12-2024 14:09
01-03-2019,31-03-2019,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,259555,0.030492305,0.010883909,280147,0.019994,0.02727305,159,0.021512687,0.01601058,169,0.013271638,0.023473409,45345,0.298559804,-0.040661405,63402,0.26956047,-0.059809306,67253,0.309945916,0.019641807,118585,0.043827469,0.164279951,2.615168011,-0.638197283,0.460332652,41,-9,7,0.986240911,0.003284933,-0.003953362,0.242569111,0.026537557,-0.039765842,0.119451943,0.006707284,0.013480586,0.443958897,0.066581911,-0.012505023,,,16-12-2024 14:09
01-11-2017,30-11-2017,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,272424.897,0.005052773,0.057491758,287004.7172,0.012520066,0.06506592,147.3684401,0.005611039,0.058371364,153.626446,0.016135099,0.069698537,528996.5829,0.02591676,0.029059265,614818.4809,0.005833244,0.047182859,605938.4589,0.000418106,0.005790215,1432488.972,-0.020000679,-0.093160569,2.765322545,-0.135261228,-0.416646418,43.88777605,0,-5,0.984930716,0.000675239,0.002876611,0.247486634,0.002656347,0.017692262,0.115634402,-0.000920361,-0.026020052,0.345740836,0.008493509,0.032678258,,,16-12-2024 00:00
01-10-2014,31-10-2014,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,221745.4334,0.00644682,0.046135614,235110.0873,0.008774893,0.063305198,120.8436593,0.011860671,0.041492291,126.1537145,0.011048244,0.056580797,459724.834,0.029639022,0.041876499,555288.0854,0.018738038,0.0727159,582707.1704,0.009512989,0.02381308,1936749.873,-0.017564888,0.030309047,4.288045341,-0.131955224,-0.064696318,61.93583768,2,1,0.972837908,0.000177239,-0.002677642,0.187869442,1.91E-06,-0.034097612,0.095786664,0.007892086,0.033416282,0.177516936,-0.001198042,-0.002228595,,,16-12-2024 00:00
01-04-2013,30-04-2013,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,199404.528,0.006800178,0.123179588,211538.0531,0.015371761,0.117569797,108.6506939,0.014666367,0.113009477,114.886339,0.014322333,0.096817997,432714.9281,-0.011126656,0.097871013,502730.7808,-0.008494712,0.0889147,567501.7665,0.02706657,0.080810051,1868502.093,0.006065965,-0.144534378,4.378523651,0.039776126,-1.219089475,63.59651461,0,-20,0.973984127,2.75E-05,0.011635488,0.225478043,-0.003583124,0.045267281,0.053549327,-0.002335433,-0.007130915,0.182082245,0.002841305,0.055874469,,,16-12-2024 00:00
01-04-2018,30-04-2018,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,255155.5304,0.003712957,0.07245415,262857.746,0.002945145,0.076705344,158.0457121,0.011009562,0.071656476,161.2614716,0.005442323,0.06844469,49086.44599,0.020691362,0.037572532,55889.57812,-0.038614335,0.097401144,57242.14032,-0.007151831,0.010944207,108219.2653,-0.006598371,-0.105295378,2.248384644,-0.086834469,-0.360669361,30.63659775,-3,-7,0.988837691,-0.000638981,0.003966299,0.276410267,-0.002904287,0.01864624,0.120132983,-0.000368153,0.03776676,0.399557814,0.018870116,0.08079513,,,16-12-2024 00:00
01-11-2015,30-11-2015,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,207804.0292,0.017330774,0.072933296,224313.3158,0.006242319,0.107685471,177.5173204,0.002073009,0.064046959,193.3291501,0.006914359,0.104173771,52806.515,-0.04462961,0.005143338,67131.84642,-0.016598009,0.051355412,69289.92356,0.009126374,0.032719034,188950.3866,-0.007216619,-0.092930817,3.858815354,0.542372879,-0.444147842,50.33854506,0,-7,0.974886218,-0.000145442,0.00380794,0.192220371,0.006937042,0.028909892,0.09800578,-0.004095614,0.013777203,0.268770215,0.013791251,0.073205134,,,16-12-2024 00:00
01-04-2013,30-04-2013,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,184204.5732,-0.000774135,0.107518617,188886.5013,0.012964302,0.129821247,117.206343,-0.00546816,0.083443015,121.6409926,0.012142908,0.1125579,35874.12327,0.000843225,0.127711699,43266.23123,-0.002538895,0.155606805,45951.7921,0.021345593,0.131822014,133423.715,0.005431251,-0.167106824,3.72397894,-0.014163975,-1.29250249,54.27094017,1,-22,0.979729602,0.000563351,0.013559493,0.242447795,-0.001173981,0.061565422,0.059884972,-0.001767038,-0.008825886,0.188115208,0.004488233,0.058946433,,,16-12-2024 00:00
01-06-2022,30-06-2022,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,428752.3998,-0.011194474,0.102793287,432510.6494,-0.000271244,0.113104351,222.2913856,-0.013120637,0.126928703,220.4907355,-2.82E-05,0.114235335,386152.3334,-0.025639219,-0.139897124,426465.6225,-0.033890517,-0.139981157,495339.2087,0.027931609,0.000643171,772584.0828,0.148376339,0.397673213,2.057865062,0.253216241,0.754786677,25.05867459,2,3,1.015708879,-0.008693909,-0.005335001,0.467378652,-0.037262667,-0.029868586,0.157604291,0.030968703,0.075943755,0.490186566,-0.041442537,-0.077623555,,,16-12-2024 00:00
01-06-2023,30-06-2023,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,407572.8512,0.009478329,-0.007662374,419615.728,0.011802835,0.014118336,226.8942184,0.009689515,-0.011313823,230.8152556,0.005139794,0.012888427,408113.9761,-0.007345767,-0.169238831,471473.8551,-0.004371469,-0.128998102,468897.2136,-0.003254247,-0.255242739,875275.1984,-0.032504766,-0.111014112,2.244697076,-0.012408784,0.17630889,37.39977605,-2,14,0.996211944,0.002499737,-0.0197879,0.329138263,0.01402511,-0.133825331,0.142229678,0.001901205,-0.013916767,0.432890291,0.006729006,-0.059936947,,,16-12-2024 00:00
01-11-2014,30-11-2014,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,222497.0649,0.000425934,0.058971502,235863.4134,0.004138872,0.061638194,120.2931257,-0.00458953,0.044667043,125.722156,-0.010812884,0.049635415,445938.4922,-0.010003022,0.053554283,537672.1394,-0.01145517,0.053093149,566632.0324,-0.005637365,0.007040955,1866177.621,-0.008211061,0.019220495,4.368406198,0.114544731,-0.131265781,61.46983467,-1,0,0.974734804,0.001010345,-0.001495769,0.191231953,0.003811986,-0.026117103,0.093244502,-0.003319809,0.020423787,0.187991041,0.010660689,0.008071793,,,16-12-2024 00:00
01-07-2021,31-07-2021,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,384871,-0.004901583,0.190804613,378909,-0.008292144,0.122030539,208,0.000940249,0.236213171,206,0.001363737,0.145182114,663199,-0.068782807,-0.043886532,700635,-0.052338307,-0.125636725,778394,-0.016058924,0.046085355,935987,0.113085771,-0.213289357,1.411322413,0.230597862,-0.303900813,15,0,-21,1.023212054,-0.002799489,0.032428765,0.557858299,-0.008854332,0.255760984,0.112168063,0.021727885,-0.005503147,0.588350438,-0.049161005,0.130869505,,,16-12-2024 14:09
01-12-2015,31-12-2015,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,230286,-0.003774503,0.074992361,217190,-0.075781163,0.071384178,112,0.026624651,0.15194276,103,-0.073016513,0.085533312,10740,0.229547699,0.087156969,11385,0.002827174,0.125953084,8892,-0.218340409,0.027465851,45870,-0.118426298,-0.086586969,4.270556131,-1.685670162,-0.812319525,59,4,-8,0.951906843,0.001817148,-0.000348576,0.198766317,-0.002286287,0.003220597,0.072697344,-0.012344612,0.017792949,0.170643071,-0.035785417,0.044371315,,,16-12-2024 14:09
01-03-2021,31-03-2021,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,294760,0.044102618,0.067851979,310162,-0.035112132,0.123660218,262,0.039306069,0.098654446,276,-0.035712537,0.149490478,76901,0.418403536,0.405688567,94834,0.25000588,0.633743745,88202,0.286181883,0.236048341,128223,-0.042016357,-0.217209649,1.667368499,-0.801359847,-1.326793136,36,-8,-5,0.991227687,0.005331401,0.008115847,0.287974707,0.04003767,0.076849296,0.084194269,0.006556968,-0.019119794,0.508294725,0.067694311,0.066855053,,,16-12-2024 14:09
01-07-2017,31-07-2017,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,273594,-0.014523208,0.063645966,275688,-0.02859932,0.040993133,146,-0.004364614,0.065286869,148,-0.003694067,0.054048077,586256,-0.146031261,0.010572535,658766,-0.080255943,-0.018789443,688344,-0.122356074,0.007114601,1703981,0.005642789,-0.094668311,2.906546737,0.438374064,-0.337873335,36,1,-6,0.986690087,-0.000865622,0.003112662,0.275029652,-0.010325685,0.021094675,0.135152124,0.005093494,0.000487887,0.347675877,-0.025100624,0.051884433,,,16-12-2024 14:09
01-03-2021,31-03-2021,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,318425,0.040529122,0.116040456,324130,-0.008159645,0.126898098,196,0.044804146,0.137211704,199,-0.002706514,0.152729395,60122,0.295934793,0.200135274,74599,0.273224686,0.272184789,71530,0.32443395,0.088829286,66306,-0.02192775,-0.422684921,1.102848497,-0.358413427,-1.189777196,23,-7,-15,1.006670475,0.007645046,0.015813337,0.42875168,0.06994287,0.146918775,0.062502221,0.003835344,-0.035295654,0.650863837,0.078237652,0.147543764,,,16-12-2024 14:09
01-02-2020,29-02-2020,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,264288,-0.003352834,0.077342229,287618,0.014921572,0.038812634,231,0.019898881,0.0927212,252,0.048228052,0.054788779,45232,0.107204711,0.097680243,66417,0.131091616,0.145403315,69212,0.058567011,0.058180803,156795,0.030375568,-0.07558854,3.466433063,-0.258471851,-0.649737332,52,-6,-1,0.978558753,0.003707291,0.003668453,0.180072589,0.032478606,0.021226024,0.098127418,-0.007960798,-0.010945308,0.391015444,0.073426435,0.04922874,,,16-12-2024 14:09
01-05-2023,31-05-2023,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,340380,0.020955682,-0.012222503,362134,0.004933174,0.021208009,301,0.01487698,-0.038005962,321,0.007901874,0.009113042,56308,0.184483954,-0.207114038,62770,0.037438238,-0.163350967,66544,0.082582854,-0.200883341,121123,0.009153616,0.03324018,2.151050736,-0.373723532,0.500381352,33,-2,10,0.994406436,0.003244608,-0.025776038,0.328108323,0.032925028,-0.187592195,0.121645609,0.010132054,0.031126048,0.497553024,0.012722428,-0.113411913,,,16-12-2024 14:09
